,name,brand,price,url,image
406,Fast Sensitive Repair,Biorepair,4.00,https://www.notino.co.uk/biorepair/fast-sensitive-repair-toothpaste/,https://cdn.notinoimg.com/list_2k//biorepair/8017331048443_01-o__220811.jpg
407,Kids 3+ Frozen,Oral B,,https://www.notino.co.uk/oral-b/kids-3-frozen-cars-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//oral-b/8001841296784_01-o__230602.jpg
408,White Shock Instant White,BlanX,,https://www.notino.co.uk/blanx/white-shock-whitening-toothpaste-against-stains-on-tooth-enamel-with-immediate-effect/,https://cdn.notinoimg.com/list_2k//blanx/8017331051573_01__160413.jpg
409,Junior 6-12,Biorepair,,https://www.notino.co.uk/biorepair/junior-toothpaste-for-children-without-fluoride/,https://cdn.notinoimg.com/list_2k//biorepair/8017331054093_01-o__220310.jpg
410,ADS Protective,Curasept,5.90,https://www.notino.co.uk/curasept/ads-protective-anti-plaque-toothpaste-for-healthy-gums/,https://cdn.notinoimg.com/list_2k//curasept/8056746070250_01-o__220203.jpg
411,Sensitive Gums Mint,Marvis,7.80,https://www.notino.co.uk/marvis/sensitive-gums-mint-sensitive-toothpaste/,https://cdn.notinoimg.com/list_2k//marvis/8004395112425_01-o__240305.jpg
412,Biosmalto Sensitive Teeth,Curasept,,https://www.notino.co.uk/curasept/biosmalto-sensitive-teeth-sensitive-toothpaste/,https://cdn.notinoimg.com/list_2k//curasept/8056746072506_01-o__220203.jpg
413,Perfect White Black,Beverly Hills Formula,,https://www.notino.co.uk/beverly-hills-formula/perfect-white-black-whitening-toothpaste-with-activated-charcoal-for-fresh-breath/,https://cdn.notinoimg.com/list_2k//beverly-hills-formula/5020105002681_01-o__210917.jpg
414,Daycare Protection Junior Booster,Curasept,,https://www.notino.co.uk/curasept/daycare-protection-junior-booster-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//curasept/8056746073312_01-o__230605.jpg
415,Limited Edition Kissing Rose,Marvis,,https://www.notino.co.uk/marvis/limited-edition-kissing-rose-toothpaste/,https://cdn.notinoimg.com/list_2k//marvis/8004395112807_01-o__240305.jpg
416,Caries Abrasion & Erosion,Curasept,,https://www.notino.co.uk/curasept/caries-abrasion-erosion-anti-decay-toothpaste/,https://cdn.notinoimg.com/list_2k//curasept/8056746072445_01-o__220203.jpg
417,Limited Edition Dreamy Osmanthus,Marvis,,https://www.notino.co.uk/marvis/limited-edition-dreamy-osmanthus-toothpaste/,https://cdn.notinoimg.com/list_2k//marvis/8004395112821_01-o__240305.jpg
418,Nordic White,BlanX,,https://www.notino.co.uk/blanx/nordic-white-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//blanx/8017331077825_01-o__220401.jpg
419,ADS 350,Curasept,,https://www.notino.co.uk/curasept/ads-350-dental-gel-to-treat-periodontitis/,https://cdn.notinoimg.com/list_2k//curasept/8056746070274_01-o__220218.jpg
420,Whitening,MEDIBLANC,,https://www.notino.co.uk/mediblanc/dental-care-dental-care-setfor-pearly-white-teeth-ii/,https://cdn.notinoimg.com/list_2k//mediblanc/8053689492118_01-o__231017.jpg
421,Biosmalto Junior,Curasept,,https://www.notino.co.uk/curasept/biosmalto-junior-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//curasept/8056746072452_01-o__220204.jpg
422,Fluoride 5000ppm,WOOM,,https://www.notino.co.uk/woom/fluoride-5000ppm-fluoride-toothpaste/,https://cdn.notinoimg.com/list_2k//woom/4751033920242_01-o__231019.jpg
423,Daycare Protection Booster Fruit Sensation,Curasept,,https://www.notino.co.uk/curasept/daycare-protection-booster-fruit-sensation-gel-toothpaste/,https://cdn.notinoimg.com/list_2k//curasept/8056746073305_01-o__230511.jpg
424,Opti-namel Daily Repair,Elmex,,https://www.notino.co.uk/elmex/opti-namel-daily-repair-remineralising-toothpaste/,https://cdn.notinoimg.com/list_2k//elmex/8718951554542_01-o__230426.jpg
425,Botanique Mint,Himalaya Herbals,,https://www.notino.co.uk/himalaya-herbals/botanique-mint-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/605069200295_01-o__211221.jpg
426,Prevent,Curasept,,https://www.notino.co.uk/curasept/prevent-toothpaste/,https://cdn.notinoimg.com/list_2k//curasept/8056746071899_01-o__230606.jpg
427,Crystal Repair and Whitening,Swissdent,,https://www.notino.co.uk/swissdent/crystal-repair-and-whitening-remineralising-toothpaste-with-whitening-effect/,https://cdn.notinoimg.com/list_2k//swissdent/7640126190686_01-o__230711.jpg
428,EcoBio Dentifricio,Curasept,,https://www.notino.co.uk/curasept/ecobio-dentifricio-organic-toothpaste-without-fluoride/,https://cdn.notinoimg.com/list_2k//curasept/8056746071547_01-o__220203.jpg
429,Natural White Optic Blue,Beverly Hills Formula,,https://www.notino.co.uk/beverly-hills-formula/natural-white-optic-blue-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//beverly-hills-formula/5020105003947_01-o__230222.jpg
430,Natural Toothpaste Tablets,The Humble Co.,6.50,https://www.notino.co.uk/the-humble-co/natural-toothpaste-tablets-pastilles-without-fluoride/,https://cdn.notinoimg.com/list_2k//humble/7350075691911_01-o__210816.jpg
431,Natural Toothpaste Coconut & Salt,The Humble Co.,,https://www.notino.co.uk/the-humble-co/natural-toothpaste-coconut-salt-natural-toothpaste/,https://cdn.notinoimg.com/list_2k//humble/7350075691577_01-o__211221.jpg
432,Kids 3-5 Years,Colgate,,https://www.notino.co.uk/colgate/kids-3-5-years-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//colgate/8718951265738_01-o__200110.jpg
433,Oral Care Complete Care,Himalaya Herbals,,https://www.notino.co.uk/himalaya-herbals/oral-care-toothpaste-for-complete-protection-of-teeth/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/hihorlw_ktps30__151008.jpg
434,Naturals Mix,Colgate,,https://www.notino.co.uk/colgate/naturals-mix-natural-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8590232001217_01-o__230814.jpg
435,Kids,Masha & The Bear,,https://www.notino.co.uk/masha-the-bear/kids-toothpaste-for-children-with-strawberry-flavour/,https://cdn.notinoimg.com/list_2k//masha_the_bear/8029241134000_01__220428.jpg
436,Oral Care Ayurvedic Dental Cream,Himalaya Herbals,,https://www.notino.co.uk/himalaya-herbals/oral-care-ayurvedic-dental-cream-herbal-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/8901138500306_01-o__220613.jpg
437,Junior 6+,G.U.M,,https://www.notino.co.uk/gum/junior-tooth-gel-for-kids/,https://cdn.notinoimg.com/list_2k//gum/070942304160_01-o__220905.jpg
438,Fresh Mint,Urtekram,,https://www.notino.co.uk/urtekram/urtekram-fresh-mint-whitening-toothpaste-without-fluoride/,https://cdn.notinoimg.com/list_2k//urtekram/5765228836095_01-o__190813.jpg
439,Daycare Protection Booster Frozen Mint,Curasept,,https://www.notino.co.uk/curasept/daycare-protection-booster-frozen-mint-gel-toothpaste/,https://cdn.notinoimg.com/list_2k//curasept/8056746073282_01-o__230511.jpg
440,Junior Caries Protection,Elmex,,https://www.notino.co.uk/elmex/junior-caries-protection-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//elmex/4007965505904_01-o__230302.jpg
441,Strong Mint,Urtekram,,https://www.notino.co.uk/urtekram/urtekram-strong-mint-whitening-toothpaste-for-sensitive-teeth/,https://cdn.notinoimg.com/list_2k//urtekram/5765228836170_01-o__190813.jpg
442,Whitening Herbal,MEDIBLANC,,https://www.notino.co.uk/mediblanc/dental-care-dental-care-setfor-pearly-white-teeth/,https://cdn.notinoimg.com/list_2k//mediblanc/8053689492101_01-o__231017.jpg
443,Eco,Himalaya Herbals,,https://www.notino.co.uk/himalaya-herbals/eco-toothpaste/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/8901138816629_01-o__211221.jpg
444,Pink Whitening Toothpaste,My White Secret,,https://www.notino.co.uk/my-white-secret/pink-whitening-toothpaste-sensitive-toothpaste/,https://cdn.notinoimg.com/list_2k//my-white-secret/5060548390365_01-o__220105.jpg
445,Natural Toothpaste Kids,The Humble Co.,4.20,https://www.notino.co.uk/humble/natural-toothpaste-kids-natural-toothpaste-for-kids-with-strawberry-flavour/,https://cdn.notinoimg.com/list_2k//humble/7350075691539_01-o__210823.jpg
446,Gold Lux Toothpaste,Curasept,,https://www.notino.co.uk/curasept/gold-lux-toothpaste-whitening-toothpaste-with-activated-charcoal/,https://cdn.notinoimg.com/list_2k//curasept/8056746072018_01-o__220218.jpg
447,Oral Care Sparkly White,Himalaya Herbals,,https://www.notino.co.uk/himalaya-herbals/oral-care-toothpaste-for-pearly-white-teeth/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/hihorlw_ktps10__151008.jpg
448,Limited Edition Sinous Lily,Marvis,,https://www.notino.co.uk/marvis/limited-edition-sinous-lily-toothpaste/,https://cdn.notinoimg.com/list_2k//marvis/8004395112814_01-o__240305.jpg
449,White Lux Toothpaste,Curasept,,https://www.notino.co.uk/curasept/white-lux-whitening-toothpaste-with-activated-charcoal/,https://cdn.notinoimg.com/list_2k//curasept/8056746072001_01-o__220218.jpg
450,Whitening,Lavera,,https://www.notino.co.uk/lavera/whitening-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//lavera/4021457629213_01-o__200129.jpg
451,Natural Toothpaste Fresh Mint,The Humble Co.,4.00,https://www.notino.co.uk/humble/natural-toothpaste-organic-toothpaste/,https://cdn.notinoimg.com/list_2k//humble/7350075691492_01-o__210823.jpg
452,Max White Ultra Freshness Pearls,Colgate,,https://www.notino.co.uk/colgate/max-white-ultra-freshness-pearls-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8718951505100_01-o__240229.jpg
453,Biocare Wellness,Swissdent,,https://www.notino.co.uk/swissdent/biocare/,https://cdn.notinoimg.com/list_2k//swissdent/7640126190853_01-o__160222.jpg
454,Gold Lux Set,Curasept,,https://www.notino.co.uk/curasept/gold-lux-set-whitening-kit-for-teeth/,https://cdn.notinoimg.com/list_2k//curasept/8056746071509_01-o__220218.jpg
455,Professional Active,Splat,,https://www.notino.co.uk/splat/professional-active-refreshing-toothpaste/,https://cdn.notinoimg.com/list_2k//splat/7640168930011_01-o__231101.jpg
456,Stain-away,Himalaya Herbals,,https://www.notino.co.uk/himalaya-herbals/oral-care-high-impact-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/6297000713977_01-o__210811.jpg
457,ADS Astringent,Curasept,,https://www.notino.co.uk/curasept/ads-astringent-gel-toothpaste-to-treat-bleeding-gums/,https://cdn.notinoimg.com/list_2k//curasept/8056746070304_01-o__220203.jpg
458,Launcher Set,Toothy®,,https://www.notino.co.uk/toothy/launcher-set-teeth-whitening-kit/,https://cdn.notinoimg.com/list_2k//toothy/726667490779_01-o__210528.jpg
459,Professional Pro-Repair,Oral B,,https://www.notino.co.uk/oral-b/professional-pro-repair-toothpaste/,https://cdn.notinoimg.com/list_2k//oral-b/8001841729077_01-o__220701.jpg
460,Classic,Yotuel,,https://www.notino.co.uk/yotuel/classic-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//yotuel/yotclsw_ktps10__150428.jpg
461,Herbal Toothpaste,NANOO,,https://www.notino.co.uk/nanoo/herbal-toothpaste-herbal-toothpaste-with-sea-salt/,https://cdn.notinoimg.com/list_2k//nanoo/08594211010207_01-o__221013.jpg
462,"Gingidex 0,06%",G.U.M,,https://www.notino.co.uk/gum/gingidex/,https://cdn.notinoimg.com/list_2k//gum/gumginw_ktps10_01__151102.jpg
463,Teeth Whitening Foam,My White Secret,,https://www.notino.co.uk/my-white-secret/teeth-whitening-foam-foam-corrector-for-whitening-teeth/,https://cdn.notinoimg.com/list_2k//my-white-secret/5060548390563_01-o__231128.jpg
464,Botanique Simply mint,Himalaya Herbals,,https://www.notino.co.uk/himalaya-herbals/oral-care/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/605069200240_01-o__210811.jpg
465,Biosmalto Baby-Kid,Curasept,,https://www.notino.co.uk/curasept/biosmalto-baby-kid-toothpaste-for-children-without-fluoride/,https://cdn.notinoimg.com/list_2k//curasept/8056746071189_01-o__220203.jpg
466,Toothpaste Aphrodisiac For Her and Her,You&Oil,,https://www.notino.co.uk/youoil/toothpaste-aphrodisiac-for-her-and-her-gift-set/,https://cdn.notinoimg.com/list_2k//youoil/4779035864005_01-o__220609.jpg
467,Gentle White,Meridol,,https://www.notino.co.uk/meridol/gentle-white-toothpaste-against-gum-bleeding-and-periodontal-disease-128777/,https://cdn.notinoimg.com/list_2k//meridol/merdecu_ktps50__150202.jpg
468,Nourish Gently Soothing,Sensodyne,,https://www.notino.co.uk/sensodyne/nourish-gently-soothing-bioactive-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//sensodyne/8596149006345_01-o__220427.jpg
469,Daily rescue pack Serenity,HAAN,,https://www.notino.co.uk/haan/daily-rescue-pack-serenity-gift-set-hyva-meininki/,https://cdn.notinoimg.com/list_2k//haan/5060917123518_01-o__230619.jpg
470,Intensive Cleaning,Elmex,,https://www.notino.co.uk/elmex/intensive-cleaning-toothpaste-for-smooth-and-white-teeth/,https://cdn.notinoimg.com/list_2k//elmex/7610108057924_01-o__221125.jpg
471,Children's Toothpaste Original,Urtekram,,https://www.notino.co.uk/urtekram/childrens-toothpaste-original-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//urtekram/5765228839065_01-o__191016.jpg
472,Gum & Enamel Repair Gentle Whitening,Oral B,,https://www.notino.co.uk/oral-b/gum-enamel-repair-gentle-whitening-gentle-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//oral-b/8001090803016_01-o__200131.jpg
473,Oral Care Mint Fresh,Himalaya Herbals,,https://www.notino.co.uk/himalaya-herbals/oral-care-toothpaste-for-fresh-breath/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/hihorlw_ktps20__151009.jpg
474,Mint & Green Tea,Urtekram,,https://www.notino.co.uk/urtekram/urtekram-mint-green-tea-mint-toothpaste-with-green-tea/,https://cdn.notinoimg.com/list_2k//urtekram/5765228837832_01-o__190813.jpg
475,Botanique Cinnamon,Himalaya Herbals,,https://www.notino.co.uk/himalaya-herbals/botanique-cinnamon-toothpaste-for-complete-protection-of-teeth/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/605069200264_01-o__210811.jpg
476,Children's Toothpaste Tutti-Frutti,Urtekram,,https://www.notino.co.uk/urtekram/childrens-toothpaste-tutti-frutti-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//urtekram/5765228837801_01-o__191016.jpg
477,Pure,TePe,,https://www.notino.co.uk/tepe/pure-toothpaste/,https://cdn.notinoimg.com/list_2k//tepe/7350121254114_01-o__240419.jpg
478,Carbon+ Set,WOOM,,https://www.notino.co.uk/woom/carbon-set-gift-setfor-teeth/,https://cdn.notinoimg.com/list_2k//woom/4751033921102_01__221118.jpg
479,Aloe Vera,Urtekram,,https://www.notino.co.uk/urtekram/urtekram-strong-mint-organic-toothpaste/,https://cdn.notinoimg.com/list_2k//urtekram/5765228837849_01-o__190813.jpg
480,MicroSilver Plus,LR,,https://www.notino.co.uk/lr/microsilver-plus-toothpaste/,https://cdn.notinoimg.com/list_2k//lr/2800019046468_01-o__231009.jpg
481,Dental Cream Dental Cream,Himalaya Herbals,,https://www.notino.co.uk/himalaya-herbals/oral-care-fluoride-free-toothpaste-for-complete-protection-of-teeth/,https://cdn.notinoimg.com/list_2k//himalaya-herbals/4751015926668_01-o__210811.jpg
482,ADS Regenerating,Curasept,,https://www.notino.co.uk/curasept/ads-regenerating-anti-decay-toothpaste-with-regenerative-effect/,https://cdn.notinoimg.com/list_2k//curasept/8056746070243_01-o__220203.jpg
483,Natural Toothpaste Tablets,The Humble Co.,6.40,https://www.notino.co.uk/the-humble-co/pastilles/,https://cdn.notinoimg.com/list_2k//humble/7350075691904_01-o__210816.jpg
484,All Day Care,Toothy®,,https://www.notino.co.uk/toothy/all-day-care-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//toothy/726667490687_01-o__210523.jpg
485,3D White,Blend-a-med,1.30,https://www.notino.co.uk/blend-a-med/3d-white-toothpaste-with-whitening-effect/,https://cdn.notinoimg.com/list_2k//blend-a-med/ble3dww_ktps05_01__170130.jpg
486,Biocare Natural Whitening and Regenerating,Swissdent,10.60,https://www.notino.co.uk/swissdent/biocare-regenerative-toothpaste-with-whitening-effect/,https://cdn.notinoimg.com/list_2k//swissdent/2800018278075_01-o__200824.jpg
487,Cavity Protection,Signal,1.50,https://www.notino.co.uk/signal/cavity-protection-toothpaste/,https://cdn.notinoimg.com/list_2k//signal/sigcvpu_ktps05__150511.jpg
488,Charcoal,White Glo,5.40,https://www.notino.co.uk/white-glo/charcoal-dental-care-set/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001070_01-o__210524.jpg
489,Professional Choice,White Glo,5.50,https://www.notino.co.uk/white-glo/professional-choice-dental-care-set/,https://cdn.notinoimg.com/list_2k//white-glo/9319871000615_01-o__210524.jpg
490,JUNIOR Mint fresh,MEDIBLANC,6.60,https://www.notino.co.uk/mediblanc/junior-mint-fresh-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//mediblanc/8059300533147_01-o__220114.jpg
491,Cavity Protection Fresh Mint,Colgate,1.30,https://www.notino.co.uk/colgate/cavity-protection-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//colgate/6920354836176_01-o__230811.jpg
492,Travel Set,Curaprox,10.60,https://www.notino.co.uk/curaprox/travel-set-travel-kitfor-teeth-tongue-and-gums/,https://cdn.notinoimg.com/list_2k//curaprox/7612412429916_01-o__220520.jpg
