,country,name,brand,price,currency,url,image,scraped_at
235,UK,Unicorn Sparkle 7+,Beverly Hills Formula,5.3,£,https://www.notino.co.uk/beverly-hills-formula/unicorn-sparkle-7-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//beverly-hills-formula/5020105004098_01-o__220912.jpg,2024-06-13 12:43:04
236,UK,Pro Advanced Sensitivity&Gum Calm,Oral B,3.2,£,https://www.notino.co.uk/oral-b/professional-sensitivity-gum-calm-gentle-whitening-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//oral-b/8001841520285_01-o__240611.jpg,2024-06-13 12:43:04
237,UK,Antiplaca,DentYucral,3.7,£,https://www.notino.co.uk/dentyucral/antiplaca-whitening-tooth-powder/,https://cdn.notinoimg.com/list_2k//dentyucral/8470002079021_01-o__220818.jpg,2024-06-13 12:43:04
238,UK,Paw Patrol Toothpaste,Nickelodeon,2.3,£,https://www.notino.co.uk/ep-line/paw-patrol-toothpaste-for-children-with-strawberry-flavour/,https://cdn.notinoimg.com/list_2k//ep-line/8412428011124_01-o__210413.jpg,2024-06-13 12:43:04
239,UK,Beauty,Perl Weiss,4.2,£,https://www.notino.co.uk/perl-weiss/beauty-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//perl_weiss/4008890009413_01__240111.jpg,2024-06-13 12:43:04
240,UK,Complete Care,Meridol,5.2,£,https://www.notino.co.uk/meridol/complete-care-sensitive-toothpaste/,https://cdn.notinoimg.com/list_2k//meridol/8718951478527_01-o__230807.jpg,2024-06-13 12:43:04
241,UK,Juventus,EP Line,9.8,£,https://www.notino.co.uk/ep-line/juventus-gift-set/,https://cdn.notinoimg.com/list_2k//ep-line/8029241128917_01-o__211014.jpg,2024-06-13 12:43:04
242,UK,Perfect White Sensitive,Beverly Hills Formula,5.5,£,https://www.notino.co.uk/beverly-hills-formula/perfect-white-sensitive-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//beverly-hills-formula/5020105004340_01-o__240423.jpg,2024-06-13 12:43:04
243,UK,Natural Strawberry,Brush Baby,4.1,£,https://www.notino.co.uk/brush-baby/natural-strawberry-toothpaste-for-children-with-strawberry-flavour/,https://cdn.notinoimg.com/list_2k//brush_baby/5060178102918_01-o__230613.jpg,2024-06-13 12:43:04
244,UK,Pharma B5,Yotuel,11.2,£,https://www.notino.co.uk/yotuel/pharma-b5-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//yotuel/yotpb5w_ktps10__150428.jpg,2024-06-13 12:43:04
245,UK,Toothpaste Dolce Vita,HAAN,5.9,£,https://www.notino.co.uk/haan/toothpaste-dolce-vita-fluoride-toothpastes-with-prebiotics/,https://cdn.notinoimg.com/list_2k//haan/5060669781349_01-o__230515.jpg,2024-06-13 12:43:04
246,UK,Clove,Eva,4.0,£,https://www.notino.co.uk/eva/cloves-whitening-tooth-powder-3-in-1/,https://cdn.notinoimg.com/list_2k//eva/6223001385349_01-o__211115.jpg,2024-06-13 12:43:04
247,UK,Total Junior,Colgate,1.9,£,https://www.notino.co.uk/colgate/total-junior-toothpaste-for-deep-teeth-and-mouth-cleaning-for-kids/,https://cdn.notinoimg.com/list_2k//colgate/8718951433120_01-o__221125.jpg,2024-06-13 12:43:04
248,UK,Black is White,Curaprox,22.1,£,https://www.notino.co.uk/curaprox/black-is-white-cosmetic-set-i/,https://cdn.notinoimg.com/list_2k//curaprox/7612412423686_01-o__151208.jpg,2024-06-13 12:43:04
249,UK,ADS DNA 720,Curasept,6.1,£,https://www.notino.co.uk/curasept/ads-dna-720-gel-toothpaste/,https://cdn.notinoimg.com/list_2k//curasept/8056746073411_01-o__240503.jpg,2024-06-13 12:43:04
250,UK,Biomed Citrus Fresh,Splat,3.6,£,https://www.notino.co.uk/splat/biomed-citrus-fresh-gum-protection-toothpaste/,https://cdn.notinoimg.com/list_2k//splat/2800015078364_01-o__220908.jpg,2024-06-13 12:43:04
251,UK,Natural Toothpaste Charcoal,The Humble Co.,4.1,£,https://www.notino.co.uk/humble/natural-toothpaste-charcoal-organic-toothpaste/,https://cdn.notinoimg.com/list_2k//humble/7350075691515_01-o__210811.jpg,2024-06-13 12:43:04
252,UK,Advanced White,Colgate,1.8,£,https://www.notino.co.uk/colgate/advanced-white-whitening-toothpaste-against-stains-on-tooth-enamel/,https://cdn.notinoimg.com/list_2k//colgate/8718951312173_01-o__240229.jpg,2024-06-13 12:43:04
253,UK,Deep Fresh,Signal,2.5,£,https://www.notino.co.uk/signal/deep-fresh-toothpaste-for-fresh-breath/,https://cdn.notinoimg.com/list_2k//signal/8717163093481_01-o__230306.jpg,2024-06-13 12:43:04
254,UK,Green Multifunctional,Ecodenta,2.6,£,https://www.notino.co.uk/ecodenta/green-multifunctional-toothpaste-for-complete-protection-of-teeth/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001335314_01-o__170112.jpg,2024-06-13 12:43:04
255,UK,Gift Sets Great Coral,HAAN,34.2,£,https://www.notino.co.uk/haan/gift-sets-great-coral-gift-set/,https://cdn.notinoimg.com/list_2k//haan/5060669781004_01-o__221122.jpg,2024-06-13 12:43:04
256,UK,Toothpaste,Minions,2.5,£,https://www.notino.co.uk/minions/toothpaste-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//minions/8032979437657_01-o__220902.jpg,2024-06-13 12:43:04
257,UK,Expert Black Orange Whitening,Ecodenta,3.7,£,https://www.notino.co.uk/ecodenta/expert-black-orange-whitening-black-whitening-toothpaste-without-fluoride/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001003367_01-o__210105.jpg,2024-06-13 12:43:04
258,UK,Green Sensitivity Relief,Ecodenta,3.2,£,https://www.notino.co.uk/ecodenta/green-sensitivity-relief-sensitive-toothpaste/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001333884_01-o__170112.jpg,2024-06-13 12:43:04
259,UK,Family Extra Fresh,WOOM,1.8,£,https://www.notino.co.uk/woom/family-extra-fresh-refreshing-toothpaste/,https://cdn.notinoimg.com/list_2k//woom/8420075180353_01-o__220830.jpg,2024-06-13 12:43:04
260,UK,Charcoal,White Glo,1.0,£,https://www.notino.co.uk/white-glo/charcoal-whitening-toothpaste-with-activated-charcoal-for-travelling/,https://cdn.notinoimg.com/list_2k//white-glo/9319871000974_01-o__210524.jpg,2024-06-13 12:43:04
261,UK,Toothpaste Apple a Day,HAAN,6.1,£,https://www.notino.co.uk/haan/toothpaste-apple-a-day-fluoride-free-toothpaste-refillable/,https://cdn.notinoimg.com/list_2k//haan/5060917120067_01-o__220405.jpg,2024-06-13 12:43:04
262,UK,Travel Dental Set,Minions,5.4,£,https://www.notino.co.uk/minions/travel-dental-set-dental-care-set-3yfor-kids/,https://cdn.notinoimg.com/list_2k//minions/8032979437633_01-o__220902.jpg,2024-06-13 12:43:04
263,UK,Herbal Fresh,Signal,1.4,£,https://www.notino.co.uk/signal/herbal-fresh-toothpaste/,https://cdn.notinoimg.com/list_2k//signal/sighrfu_ktps05__150511.jpg,2024-06-13 12:43:04
264,UK,Certified Organic Charcoal whitening,Ecodenta,3.7,£,https://www.notino.co.uk/ecodenta/certified-organic-anti-plaque-whitening-toothpaste-with-activated-charcoal/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001004333_01-o__210809.jpg,2024-06-13 12:43:04
265,UK,Herbal Fresh Trio,Sensodyne,10.4,£,https://www.notino.co.uk/sensodyne/herbal-fresh-trio-fluoride-toothpastes-3-pcs/,https://cdn.notinoimg.com/list_2k//sensodyne/2000028905279_01-o__221004.jpg,2024-06-13 12:43:04
266,UK,Brush Teeth Tablets Kids with Fluoride,Denttabs,5.4,£,https://www.notino.co.uk/denttabs/brush-teeth-tablets-kids-with-fluoride-fluoride-toothpaste-in-tablets/,https://cdn.notinoimg.com/list_2k//denttabs/4260066813365_01-o__231115.jpg,2024-06-13 12:43:04
267,UK,Set Splat Duo,Splat,11.8,£,https://www.notino.co.uk/splat/set-duo-setfor-teeth/,https://cdn.notinoimg.com/list_2k//splat/7640168937140_01__220927.jpg,2024-06-13 12:43:04
268,UK,Anti Caries Anti Carries,Sensodyne,3.5,£,https://www.notino.co.uk/sensodyne/anti-caries-toothpaste-against-dental-caries/,https://cdn.notinoimg.com/list_2k//sensodyne/5054563096029_01-o__221027.jpg,2024-06-13 12:43:04
269,UK,Pro Expert Healthy Whitening,Oral B,3.7,£,https://www.notino.co.uk/oral-b/pro-expert-healthy-whitening-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//oral-b/8700216106788_01-o__230904.jpg,2024-06-13 12:43:04
270,UK,Dinosaur,Brush Baby,3.4,£,https://www.notino.co.uk/brush-baby/dinosaur-toothpaste-for-children-from-36-months/,https://cdn.notinoimg.com/list_2k//brush_baby/5060178100464_01-o__230613.jpg,2024-06-13 12:43:04
271,UK,Toothpaste White,BEN&ANNA,3.8,£,https://www.notino.co.uk/benanna/toothpaste-white-natural-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//benanna/4260491223029_01-o__230331.jpg,2024-06-13 12:43:04
272,UK,Gingival Pro,WOOM,5.4,£,https://www.notino.co.uk/woom/gingival-pro-reinforcing-toothpaste/,https://cdn.notinoimg.com/list_2k//woom/4751033921089_01-o__230504.jpg,2024-06-13 12:43:04
273,UK,Night & Day,White Glo,5.2,£,https://www.notino.co.uk/white-glo/night-day-cosmetic-set-i/,https://cdn.notinoimg.com/list_2k//white-glo/9319871000226_01-o__220624.jpg,2024-06-13 12:43:04
274,UK,Pro Expert Professional Protection,Oral B,3.1,£,https://www.notino.co.uk/oral-b/pro-expert-professional-protection-gum-protection-toothpaste/,https://cdn.notinoimg.com/list_2k//oral-b/8700216106863_01-o__230904.jpg,2024-06-13 12:43:04
275,UK,Baby Happy Baby,Weleda,11.7,£,https://www.notino.co.uk/weleda/baby-happy-baby-setfor-children/,https://cdn.notinoimg.com/list_2k//weleda/8590129007797_01-o__240301.jpg,2024-06-13 12:43:04
276,UK,Green Tartar Eliminating,Ecodenta,2.5,£,https://www.notino.co.uk/ecodenta/green-tartar-eliminating-refreshing-toothpaste-against-plaque/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001333815_01-o__170112.jpg,2024-06-13 12:43:04
277,UK,Expert,Perl Weiss,5.2,£,https://www.notino.co.uk/perl-weiss/expert-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//perl_weiss/4008890009437_01__240111.jpg,2024-06-13 12:43:04
278,UK,Junior Bubblegum,WOOM,3.5,£,https://www.notino.co.uk/woom/junior-bubblegum-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//woom/4751033920112_01-o__220629.jpg,2024-06-13 12:43:04
279,UK,Pure,TePe,4.8,£,https://www.notino.co.uk/tepe/pure-toothpaste-mint/,https://cdn.notinoimg.com/list_2k//tepe/7350121253933_01-o__240419.jpg,2024-06-13 12:43:04
280,UK,Smokers Formula,White Glo,5.7,£,https://www.notino.co.uk/white-glo/smokers-formula-cosmetic-set-i/,https://cdn.notinoimg.com/list_2k//white-glo/whgsmow_kset10_01__151016.jpg,2024-06-13 12:43:04
281,UK,Oral Care Toothpaste,Chicco,3.5,£,https://www.notino.co.uk/chicco/oral-care-toothpaste-for-children-6m/,https://cdn.notinoimg.com/list_2k//chicco/8003670918707_01-o__231128.jpg,2024-06-13 12:43:04
282,UK,Max White One,Colgate,4.5,£,https://www.notino.co.uk/colgate/max-white-one-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8714789881188_01-o__221128.jpg,2024-06-13 12:43:04
283,UK,Paroex,G.U.M,4.3,£,https://www.notino.co.uk/gum/paroex-dental-gel-to-treat-periodontitis/,https://cdn.notinoimg.com/list_2k//gum/gumparu_ktps20__131107.jpg,2024-06-13 12:43:04
284,UK,Toothpaste Fruit Mix,Chicco,3.5,£,https://www.notino.co.uk/chicco/toothpaste-fruit-mix-toothpaste-for-children-with-fluoride/,https://cdn.notinoimg.com/list_2k//chicco/8058664138715_01__231124.jpg,2024-06-13 12:43:04
285,UK,Total Charcoal,Colgate,2.5,£,https://www.notino.co.uk/colgate/total-charcoal-whitening-toothpaste-with-activated-charcoal/,https://cdn.notinoimg.com/list_2k//colgate/6920354829406_01-o__221125.jpg,2024-06-13 12:43:04
286,UK,Toothpaste Good On Ya,HAAN,6.1,£,https://www.notino.co.uk/haan/toothpaste-good-on-ya-fluoride-free-toothpaste-refillable/,https://cdn.notinoimg.com/list_2k//haan/5060917120074_01-o__220405.jpg,2024-06-13 12:43:04
287,UK,NanoCare Kids,White Pearl,4.3,£,https://www.notino.co.uk/white-pearl/white-pearl-nanocare-kids-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//white-pearl/8594069332964_01-o__190710.jpg,2024-06-13 12:43:04
288,UK,Total+ Toothpaste,WOOM,5.3,£,https://www.notino.co.uk/woom/total-toothpaste-reinforcing-toothpaste/,https://cdn.notinoimg.com/list_2k//woom/8420075180308_01-o__220629.jpg,2024-06-13 12:43:04
289,UK,White & Gloss,Perl Weiss,5.2,£,https://www.notino.co.uk/perl-weiss/white-gloss-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//perl_weiss/4008890009314_01__240111.jpg,2024-06-13 12:43:04
290,UK,Advanced Clean,Sensodyne,5.0,£,https://www.notino.co.uk/sensodyne/advanced-clean-fluoride-toothpastes-for-complete-protection-of-teeth/,https://cdn.notinoimg.com/list_2k//sensodyne/5054563014757_01-o__170106.jpg,2024-06-13 12:43:04
291,UK,Paw Patrol Travel Kit,Nickelodeon,3.4,£,https://www.notino.co.uk/nickelodeon/paw-patrol-travel-kit-dental-care-set-for-kids/,https://cdn.notinoimg.com/list_2k//nickelodeon/8032979439019_01-o__221206.jpg,2024-06-13 12:43:04
292,UK,Up White Advanced Whitening,Perl Weiss,5.0,£,https://www.notino.co.uk/perl-weiss/up-white-advanced-whitening-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//perl_weiss/4008890009512_01__240304.jpg,2024-06-13 12:43:04
293,UK,Flavour Collection Classic,Marvis,10.3,£,https://www.notino.co.uk/marvis/marvis-flavour-collection-cosmetic-set-ii/,https://cdn.notinoimg.com/list_2k//marvis/8004395110490_01-o__190716.jpg,2024-06-13 12:43:04
294,UK,Family Complex,WOOM,3.1,£,https://www.notino.co.uk/woom/family-complex-toothpaste/,https://cdn.notinoimg.com/list_2k//woom/8420075180360_01-o__220830.jpg,2024-06-13 12:43:04
295,UK,Certified Organic Whitening,Ecodenta,4.0,£,https://www.notino.co.uk/ecodenta/certified-organic-anti-plaque-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//ecodenta/4770001002162_01-o__210809.jpg,2024-06-13 12:43:04
296,UK,Travel Set,Chicco,10.0,£,https://www.notino.co.uk/chicco/travel-set-dental-care-set/,https://cdn.notinoimg.com/list_2k//chicco/8058664121229_01__231124.jpg,2024-06-13 12:43:04
297,UK,Carbon+ Toothpaste,WOOM,4.9,£,https://www.notino.co.uk/woom/carbon-toothpaste-black-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//woom/8420075180322_01-o__220629.jpg,2024-06-13 12:43:04
298,UK,3D White Luxe Perfection Intense,Blend-a-med,3.3,£,https://www.notino.co.uk/blend-a-med/3d-white-luxe-perfection-intense-toothpaste/,https://cdn.notinoimg.com/list_2k//blend-a-med/8001841142814_01-o__220816.jpg,2024-06-13 12:43:04
299,UK,Extreme Travel Set,Swissdent,7.2,£,https://www.notino.co.uk/swissdent/extreme-travel-set-dental-care-set/,https://cdn.notinoimg.com/list_2k//swissdent/7640126190334_01-o__220830.jpg,2024-06-13 12:43:04
300,UK,Complete Care,Lavera,4.8,£,https://www.notino.co.uk/lavera/complete-care-mint-toothpaste/,https://cdn.notinoimg.com/list_2k//lavera/4021457629183_01-o__210325.jpg,2024-06-13 12:43:04
301,UK,Advantage Cavity Protection,White Glo,3.2,£,https://www.notino.co.uk/white-glo/advantage-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001117_01-o__210524.jpg,2024-06-13 12:43:04
302,UK,Family Sensitive,WOOM,3.1,£,https://www.notino.co.uk/woom/family-sensitive-sensitive-toothpaste/,https://cdn.notinoimg.com/list_2k//woom/8420075180377_01-o__220830.jpg,2024-06-13 12:43:04
303,UK,Professional White Range,Beverly Hills Formula,13.8,£,https://www.notino.co.uk/beverly-hills-formula/professional-white-range-whitening-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//beverly-hills-formula/5020105003138_01-o__180326.jpg,2024-06-13 12:43:04
304,UK,Gift Sets Great Aquamarine,HAAN,19.8,£,https://www.notino.co.uk/haan/gift-sets-great-aquamarine-gift-set-6877842/,https://cdn.notinoimg.com/list_2k//haan/5060917123525_01-o__230619.jpg,2024-06-13 12:43:04
305,UK,White & Charcoal,Perl Weiss,5.9,£,https://www.notino.co.uk/perl-weiss/white-charcoal-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//perl_weiss/4008890009154_01__240111.jpg,2024-06-13 12:43:04
306,UK,Total Original XL,Colgate,4.7,£,https://www.notino.co.uk/colgate/total-original-xl-toothpaste-for-complete-tooth-protection/,https://cdn.notinoimg.com/list_2k//colgate/8714789710020_01-o__240404.jpg,2024-06-13 12:43:04
307,UK,Meswak,Eva,3.8,£,https://www.notino.co.uk/eva/meswak-whitening-tooth-powder-3-in-1/,https://cdn.notinoimg.com/list_2k//eva/6223001385370_01-o__211115.jpg,2024-06-13 12:43:04
308,UK,Brush Teeth Tablets Kids without Fluoride,Denttabs,5.4,£,https://www.notino.co.uk/denttabs/brush-teeth-tablets-kids-without-fluoride-fluoride-free-toothpaste-in-tablets/,https://cdn.notinoimg.com/list_2k//denttabs/4260066813433_01-o__231115.jpg,2024-06-13 12:43:04
309,UK,Special Blackwood,Splat,6.9,£,https://www.notino.co.uk/splat/special-blackwood-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//splat/7640168930288_01-o__220908.jpg,2024-06-13 12:43:04
310,UK,Toothpaste Coconut Whip,My White Secret,7.0,£,https://www.notino.co.uk/my-white-secret/toothpaste-coconut-whip-toothpaste/,https://cdn.notinoimg.com/list_2k//my-white-secret/5060548390556_01-o__230913.jpg,2024-06-13 12:43:04
311,UK,Hemp Seed Oil,White Glo,5.3,£,https://www.notino.co.uk/white-glo/hemp-seed-oil-whitening-toothpaste-with-brush/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001711_01-o__211129.jpg,2024-06-13 12:43:04
312,UK,Gum Protection Fresh Breath,Meridol,4.0,£,https://www.notino.co.uk/meridol/dental-care-toothpaste-for-fresh-breath/,https://cdn.notinoimg.com/list_2k//meridol/8718951455528_01-o__230807.jpg,2024-06-13 12:43:04
313,UK,Toothpaste Mild Mint,Chicco,3.2,£,https://www.notino.co.uk/chicco/toothpaste-mild-mint-toothpaste-for-children-with-fluoride/,https://cdn.notinoimg.com/list_2k//chicco/8058664138708_01__231124.jpg,2024-06-13 12:43:04
314,UK,Triple Action Xtra White,Colgate,2.2,£,https://www.notino.co.uk/colgate/triple-action-xtra-white-whitening-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//colgate/8718951294721_01-o__200212.jpg,2024-06-13 12:43:04
315,UK,Natural,Jack N’ Jill,6.7,£,https://www.notino.co.uk/jack-n-jill/natural-dental-care-setfor-kids/,https://cdn.notinoimg.com/list_2k//jack-n-jill/9312657011027_01-o__230602.jpg,2024-06-13 12:43:04
316,UK,SensiVital,G.U.M,5.0,£,https://www.notino.co.uk/gum/sensivital-toothpaste-for-sensitive-teeth/,https://cdn.notinoimg.com/list_2k//gum/gumsevu_ktps10__131107.jpg,2024-06-13 12:43:04
317,UK,4x4 Test The Best,Swissdent,10.0,£,https://www.notino.co.uk/swissdent/4x4-test-the-best-dental-care-set/,https://cdn.notinoimg.com/list_2k//swissdent/7640126190419_01-o__220829.jpg,2024-06-13 12:43:04
318,UK,Natural Toothpaste Tablets without Fluoride,Denttabs,5.4,£,https://www.notino.co.uk/denttabs/natural-toothpaste-tablets-without-fluoride-fluoride-free-toothpaste-in-tablets/,https://cdn.notinoimg.com/list_2k//denttabs/4260066813105_01-o__231115.jpg,2024-06-13 12:43:04
319,UK,Gift Sets Great Joyful,HAAN,22.8,£,https://www.notino.co.uk/haan/gift-sets-great-aquamarine-gift-set-hyva-meininki/,https://cdn.notinoimg.com/list_2k//haan/5060917123549_01-o__230619.jpg,2024-06-13 12:43:04
320,UK,Toothpaste,Baby Anthyllis,4.6,£,https://www.notino.co.uk/baby-anthyllis/toothpaste-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//baby_anthyllis/8002849910191_01-o__230629.jpg,2024-06-13 12:43:04
321,UK,Toothpaste Powder,My White Secret,9.0,£,https://www.notino.co.uk/my-white-secret/toothpaste-powder-toothpaste-powder/,https://cdn.notinoimg.com/list_2k//my-white-secret/5060548390457_01-o__220829.jpg,2024-06-13 12:43:04
322,UK,Kids Sweet Orange,Truthpaste,7.0,£,https://www.notino.co.uk/truthpaste/kids-sweet-orange-natural-toothpaste-for-kids/,https://cdn.notinoimg.com/list_2k//truthpaste/5060655080043_01-o__231127.jpg,2024-06-13 12:43:04
323,UK,Max White White Crystals,Colgate,3.2,£,https://www.notino.co.uk/colgate/max-white-white-crystals-whitening-toothpaste-with-fluoride/,https://cdn.notinoimg.com/list_2k//colgate/8718951312845_01-o__200403.jpg,2024-06-13 12:43:04
324,UK,Total Active Fresh,Colgate,2.6,£,https://www.notino.co.uk/colgate/total-active-fresh-toothpaste-for-complete-protection-of-teeth/,https://cdn.notinoimg.com/list_2k//colgate/8718951226838_01-o__220801.jpg,2024-06-13 12:43:04
325,UK,System PAP Whitening,White Pearl,31.5,£,https://www.notino.co.uk/white-pearl/system-pap-whitening-whitening-gel/,https://cdn.notinoimg.com/list_2k//white-pearl/8594069333213_01-o__221116.jpg,2024-06-13 12:43:04
326,UK,Charcoal,Blend-a-med,2.5,£,https://www.notino.co.uk/blend-a-med/charcoal-toothpaste-with-activated-charcoal/,https://cdn.notinoimg.com/list_2k//blend-a-med/8001841825519_01-o__220816.jpg,2024-06-13 12:43:04
327,UK,Max White Clay,Colgate,3.2,£,https://www.notino.co.uk/colgate/max-white-clay-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8718951380103_01-o__221125.jpg,2024-06-13 12:43:04
328,UK,Inter Oral Hygiene Gift Set,EP Line,11.3,£,https://www.notino.co.uk/ep-line/inter-oral-hygiene-gift-set-gift-setfor-children/,https://cdn.notinoimg.com/list_2k//ep-line/8029241132006_01__231120.jpg,2024-06-13 12:43:04
329,UK,Whitening & Tartar Control,White Glo,5.2,£,https://www.notino.co.uk/white-glo/whitening-tartar-control-whitening-toothpaste-with-brush/,https://cdn.notinoimg.com/list_2k//white-glo/9319871001452_01-o__211129.jpg,2024-06-13 12:43:04
330,UK,Dental Care,Sea of Spa,8.3,£,https://www.notino.co.uk/sea-of-spa/dental-care-toothpaste-with-minerals-from-the-dead-sea/,https://cdn.notinoimg.com/list_2k//sea-of-spa/sosdcau_ktps10_01__140724.jpg,2024-06-13 12:43:04
331,UK,Smile Beauty Care Gift Pack,My White Secret,34.9,£,https://www.notino.co.uk/my-white-secret/smile-beauty-care-dental-care-setfor-radiant-smile/,https://cdn.notinoimg.com/list_2k//my-white-secret/5060548390082_07__200903.jpg,2024-06-13 12:43:04
332,UK,KIDS Orange,MEDIBLANC,6.6,£,https://www.notino.co.uk/mediblanc/kids-orange-toothpaste-for-children-2186097/,https://cdn.notinoimg.com/list_2k//mediblanc/8059300533130_01-o__220114.jpg,2024-06-13 12:43:04
333,UK,White Lux Set,Curasept,15.0,£,https://www.notino.co.uk/curasept/white-lux-set-whitening-kit-for-teeth/,https://cdn.notinoimg.com/list_2k//curasept/8056746071493_01-o__220218.jpg,2024-06-13 12:43:04
334,UK,Total Active Fresh XL,Colgate,4.7,£,https://www.notino.co.uk/colgate/total-active-fresh-xl-toothpaste-for-fresh-breath/,https://cdn.notinoimg.com/list_2k//colgate/8714789710624_01-o__240404.jpg,2024-06-13 12:43:04
335,UK,NanoCare,White Pearl,5.2,£,https://www.notino.co.uk/white-pearl/nanocare-toothpaste/,https://cdn.notinoimg.com/list_2k//white-pearl/whpnanw_ktps10_01__150609.jpg,2024-06-13 12:43:04
336,UK,Hydral,G.U.M,5.3,£,https://www.notino.co.uk/gum/hydral-moisturizing-gel-on-the-teeth-tongue-and-gums/,https://cdn.notinoimg.com/list_2k//gum/gumhydu_ktps10__150309.jpg,2024-06-13 12:43:04
337,UK,Emergency Kit Red,Swissdent,22.1,£,https://www.notino.co.uk/swissdent/emergency-kit-red-cosmetic-set-i/,https://cdn.notinoimg.com/list_2k//swissdent/7640126190181_01-o__121112.jpg,2024-06-13 12:43:04
338,UK,Hydral,G.U.M,5.8,£,https://www.notino.co.uk/gum/hydral-toothpaste/,https://cdn.notinoimg.com/list_2k//gum/gumhydu_ktps20__150309.jpg,2024-06-13 12:43:04
339,UK,White Now Sensitive,Signal,3.0,£,https://www.notino.co.uk/signal/white-now-sensitive-whitening-toothpaste-for-sensitive-teeth/,https://cdn.notinoimg.com/list_2k//signal/8720181196157_01-o__220128.jpg,2024-06-13 12:43:04
340,UK,Junior Cola,WOOM,4.3,£,https://www.notino.co.uk/woom/junior-cola-toothpaste-for-children/,https://cdn.notinoimg.com/list_2k//woom/4751033920150_01-o__220629.jpg,2024-06-13 12:43:04
341,UK,Extreme Whitening,Swissdent,2.0,£,https://www.notino.co.uk/swissdent/extreme-high-impact-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//swissdent/swdextw_ktps05__150402.jpg,2024-06-13 12:43:04
342,UK,Gift Sets Great Aquamarine,HAAN,33.5,£,https://www.notino.co.uk/haan/gift-sets-great-aquamarine-gift-set/,https://cdn.notinoimg.com/list_2k//haan/5060669780908_01-o__220819.jpg,2024-06-13 12:43:04
343,UK,Dentifricio,Naturaverde,3.0,£,https://www.notino.co.uk/naturaverde/dentifricio-whitening-toothpaste/,https://cdn.notinoimg.com/list_2k//naturaverde/8029241123820_01-o__240125.jpg,2024-06-13 12:43:04
344,UK,GTS2066+WT3500 Exclusive Set,Dr. Mayer,83.6,£,https://www.notino.co.uk/dr-mayer/bundle-gift-set/,https://cdn.notinoimg.com/list_2k//dr_mayer/8591205717791_01__211124.jpg,2024-06-13 12:43:04
345,UK,Advanced White Volcanic Ash and Baking Soda,Colgate,1.9,£,https://www.notino.co.uk/colgate/advanced-white-volcanic-ash-and-baking-soda-organic-toothpaste/,https://cdn.notinoimg.com/list_2k//colgate/8718951555488_01-o__230426.jpg,2024-06-13 12:43:04
346,UK,Always Smiling Green,Chicco,12.4,£,https://www.notino.co.uk/chicco/always-smiling-green-dental-care-set-strawberryfor-children/,https://cdn.notinoimg.com/list_2k//chicco/8058664022649_01__231124.jpg,2024-06-13 12:43:04
347,UK,Menthol,Eva,3.8,£,https://www.notino.co.uk/eva/menthol-whitening-tooth-powder-3-in-1/,https://cdn.notinoimg.com/list_2k//eva/6223001385356_01-o__211115.jpg,2024-06-13 12:43:04
348,UK,Daily,TePe,3.3,£,https://www.notino.co.uk/tepe/daily-toothpaste/,https://cdn.notinoimg.com/list_2k//tepe/7350121253391_01-o__240419.jpg,2024-06-13 12:43:04
349,UK,Fluor,Eva,4.4,£,https://www.notino.co.uk/eva/fluor-whitening-tooth-powder-3-in-1/,https://cdn.notinoimg.com/list_2k//eva/6223001385363_01-o__211115.jpg,2024-06-13 12:43:04
350,UK,Gift Sets The core four - Serenity,HAAN,26.2,£,https://www.notino.co.uk/haan/gift-sets-the-core-four-serenity-gift-set/,https://cdn.notinoimg.com/list_2k//haan/5060917123532_01-o__230619.jpg,2024-06-13 12:43:04
